id,title,release_date,overview,genres,poster_path
46195,Rio,2011-04-03,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.","Animation, Adventure, Comedy, Family",/4nJxhUknKV8Gqdhov8pU1YWDYfb.jpg
194,Amélie,2001-04-25,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?","Comedy, Romance",/oTKduWL2tpIKEmkAqF4mFEAWAsv.jpg
44896,Rango,2011-03-02,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.","Animation, Comedy, Family, Western, Adventure",/A5MP1guV8pbruieG0tnpPIbaJtt.jpg
10830,Matilda,1996-08-02,"Matilda Wormwood is an exquisite and intelligent little girl. Unfortunately, her parents, Harry and Zinnia misunderstand her because they think she is so different. As time passes, she finally starts school and has a kind teacher, loyal friends, and a sadistic headmistress. As she gets fed up with the constant cruelty, she begins to realize that she has a gift of telekinetic powers. After some days of practice, she suddenly turns the tables to stand up to Harry and Zinnia and outwit the headmistress.","Comedy, Family, Fantasy",/wYoDpWInsBEVSmWStnRH06ddoyk.jpg
29993,Samson and Delilah,1949-12-21,"When strongman Samson rejects the love of the beautiful Philistine woman Delilah, she seeks vengeance that brings horrible consequences they both regret.","Adventure, Romance, Drama",/iNb2KMv056vpCJycqFp5Xbpw61Z.jpg
1182387,Armor,2024-10-30,"Armored truck security guard James Brody is working with his son Casey transporting millions of dollars between banks when a team of thieves led by Rook orchestrate a takeover of their truck to seize the riches. Following a violent car chase, Rook soon has the armored truck surrounded and James and Casey find themselves cornered onto a decrepit bridge.","Action, Crime, Thriller, Drama",/pnXLFioDeftqjlCVlRmXvIdMsdP.jpg
207703,Kingsman: The Secret Service,2015-01-24,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,"Crime, Comedy, Action, Adventure",/r6q9wZK5a2K51KFj4LWVID6Ja1r.jpg
348350,Solo: A Star Wars Story,2018-05-15,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.","Science Fiction, Adventure, Action",/4oD6VEccFkorEBTEDXtpLAaz0Rl.jpg
316029,The Greatest Showman,2017-12-20,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",Drama,/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg
9737,Bad Boys,1995-04-07,"Marcus Burnett is a henpecked family man. Mike Lowrey is a footloose and fancy free ladies' man. Both Miami policemen, they have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.","Action, Comedy, Crime, Thriller",/qKiLKvJaT6rRmd3IBsoVV58luXH.jpg
453395,Doctor Strange in the Multiverse of Madness,2022-05-04,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.","Fantasy, Action, Adventure",/ddJcSKbcp4rKZTmuyWaMhuwcfMz.jpg
330457,Frozen II,2019-11-20,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.","Family, Animation, Adventure, Comedy, Fantasy",/mINJaa34MtknCYl5AjtNJzWj8cD.jpg
766507,Prey,2022-08-02,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.","Thriller, Action, Science Fiction",/h58U7d1OZyuWaCWMYvw4mfnv6H3.jpg
122906,About Time,2013-09-04,"The night after another unsatisfactory New Year's party, Tim's father tells his son that the men in his family have always had the ability to travel through time. They can't change history, but they can change what happens and has happened in their own lives. Thus begins the start of a lesson in learning to appreciate life itself as it is, as it comes, and most importantly, the people living alongside us.","Drama, Romance, Fantasy",/iR1bVfURbN7r1C46WHFbwCkVve.jpg
616037,Thor: Love and Thunder,2022-07-06,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.","Fantasy, Action, Comedy",/pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg
9603,Clueless,1995-07-19,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.","Comedy, Romance",/8AwVTcgpTnmeOs4TdTWqcFDXEsA.jpg
670292,The Creator,2023-09-27,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.","Science Fiction, Action, Adventure",/3dSivDtOuyxLDxPH4v2tcNG1fP7.jpg
509,Notting Hill,1999-05-21,London bookstore owner William Thacker's quiet life turns upside down when a chance encounter with famous actress Anna Scott sparks an unlikely romance challenged by their vastly different worlds.,"Romance, Comedy",/hHRIf2XHeQMbyRb3HUx19SF5Ujw.jpg
161,Ocean's Eleven,2001-12-07,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.","Thriller, Crime",/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg
56292,Mission: Impossible - Ghost Protocol,2011-12-07,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.","Action, Thriller, Adventure",/eRZTGx7GsiKqPch96k27LK005ZL.jpg
1000837,I'm Still Here,2024-09-19,"In 1971, military dictatorship in Brazil reaches its height. The Paiva family — Rubens, Eunice, and their five children — live in a beachside house in Rio, open to all their friends. One day, Rubens is taken for questioning and does not return.","Drama, History",/gZnsMbhCvhzAQlKaVpeFRHYjGyb.jpg
272,Batman Begins,2005-06-10,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.","Action, Crime, Drama",/4MpN4kIEqUjW8OPtOQJXlTdHiJV.jpg
1441734,Final Twist,2025-03-26,"Monica has a podcast and Alex has a dark secret. Sometimes, meeting up with online friends in real life isn't such a good idea.","Horror, Thriller",/npzFyBu4fFPQpWXaLKdrXc6JrUK.jpg
937393,Bloat,2025-03-07,"After a near-death drowning accident, a young boy's family is horrified to discover he has become possessed by a legendary demon from the depths of the lake. As the family races against time to save the boy's soul, the evil monster inside the child tears the family apart as it seeks to destroy everyone in its path.",Horror,/xZVoA1FuQjovjZSqMT3HqXWzUfG.jpg
78,Blade Runner,1982-06-25,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.","Science Fiction, Drama, Thriller",/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg
1317088,The Assessment,2025-03-21,"In a climate change-ravaged world, a utopian society optimizes life, including parenthood assessments. A successful couple faces scrutiny by an evaluator over seven days to determine their fitness for childbearing.","Science Fiction, Drama, Thriller",/fTWki5Cl8OU3UjQiMcPIynR9QEV.jpg
49018,Insidious,2011-03-31,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.","Horror, Thriller",/1egpmVXuXed58TH2UOnX1nATTrf.jpg
7485,Shooter,2007-03-22,"A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world.","Drama, Action, Thriller",/2aWGxo1E5polpBjPvtBRkWp7qaS.jpg
1319700,The Real You,2024-11-08,"Why had a mother who seemed happy desired to end her own life? Desperate to uncover his mother’s true intentions, Sakuya ventures into uncharted technological territory. He turns to VF (Virtual Figure), a technology that aggregates personal data from one’s life to create a “human” in a virtual space.","Drama, Science Fiction",/mCUkFIuEnVlkvDqGgN3gpZkH9Pr.jpg
524434,Eternals,2021-11-03,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.","Science Fiction, Action, Adventure",/lFByFSLV5WDJEv3KabbdAF959F2.jpg
937278,A Man Called Otto,2022-12-28,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.","Comedy, Drama",/130H1gap9lFfiTF9iDrqNIkFvC9.jpg
436270,Black Adam,2022-10-19,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.","Action, Adventure, Science Fiction",/rCtreCr4xiYEWDQTebybolIh6Xe.jpg
500664,Upgrade,2018-05-31,"A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.","Action, Thriller, Science Fiction",/cF8fsHKGfqdlm7kdmG2Dub4E2rg.jpg
536554,M3GAN,2022-12-28,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.","Science Fiction, Horror",/d9nBoowhjiiYc4FBNtQkPY7c11H.jpg
137113,Edge of Tomorrow,2014-05-27,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.","Action, Science Fiction",/uUHvlkLavotfGsNtosDy8ShsIYF.jpg
249578,Tabu,1983-03-10,"The fictional encounter in Rio de Janeiro, Brazil (in the 30s) between popular songwriter Lamartine Babo and inconoclast poet and playwright Oswald de Andrade.","Comedy, Music",/srpnzVpigLZ5Bpwur2fabDXfB3G.jpg
496450,"Miraculous: Ladybug & Cat Noir, The Movie",2023-07-05,"After a guardian of magical jewels turns an awkward girl and a popular boy into superheroes, they can never reveal their identities — even to each other.","Animation, Fantasy, Action, Romance, Family",/dQNJ8SdCMn3zWwHzzQD2xrphR1X.jpg
9502,Kung Fu Panda,2008-06-04,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.","Action, Adventure, Animation, Family, Comedy",/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg
1249013,Jugaremos en el bosque,2024-05-01,"After the death of his son, Javier hopes that restoring his family's abandoned ranch will allow him and his wife Mariana, who attempted suicide, a new beginning, but his grandmother refuses.",Horror,/eBSl9nGymidAyEBdJGADnnm7JKt.jpg
968051,The Nun II,2023-09-06,"In 1956 France, a priest is violently murdered, and Sister Irene begins to investigate. She once again comes face-to-face with a powerful evil.",Horror,/nt5U1MgFcyxCYA6cssNKtnn2FsF.jpg
508947,Turning Red,2022-03-10,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.","Animation, Family, Comedy, Fantasy",/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg
300668,Annihilation,2018-02-22,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.","Science Fiction, Horror",/4YRplSk6BhH6PRuE9gfyw9byUJ6.jpg
545609,Extraction,2020-04-23,A hardened gun-for-hire's latest mission becomes a soul-searching race to survive when he's sent into Bangladesh to rescue a drug lord's kidnapped son.,"Action, Thriller",/nygOUcBKPHFTbxsYRFZVePqgPK6.jpg
38,Eternal Sunshine of the Spotless Mind,2004-03-19,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.","Science Fiction, Drama, Romance",/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg
1056108,Summer Holiday,2022-11-27,"An eight-year-old city boy Shuvo is restricted from mixing with others. He goes to spend the summer holiday in the village with his grandmother and enjoys freedom for the first time. Here, Shuvo meets Moinna whom everybody believes is a ""bee fated"" boy that gets attacked by the bees wherever he goes. Bitten by honey bees, recently Moinna has been captivated at home under the strict surveillance of his mother. Feeling claustrophobic, Moinna conspires with his younger brother Anaira to get out of home exploiting Shuvo. Wandering around the village with Moinna, Shuvo starts discovering a new world but suddenly Moinna is found missing.",,/l2C23kj92Wcq57cpAaVDaiIN5pm.jpg
679,Aliens,1986-07-18,"Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426.","Action, Thriller, Science Fiction",/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg
38700,Bad Boys for Life,2020-01-15,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.","Thriller, Action, Crime",/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg
10198,The Princess and the Frog,2009-12-08,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.","Animation, Romance, Fantasy, Family",/v6nAUs62OJ4DXmnnmPFeVmMz8H9.jpg
64084,Scorned,1993-07-14,A vengeful widow worms her way into the home of the man she holds responsible for her husband's suicide.,"Drama, Thriller",/latrrZjz5kwVz3Am3ajLaCrJ1LW.jpg
424694,Bohemian Rhapsody,2018-10-24,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.","Music, Drama",/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg
6479,I Am Legend,2007-12-12,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.","Drama, Science Fiction, Thriller",/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg
948,Halloween,1978-10-24,"Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.","Horror, Thriller",/wijlZ3HaYMvlDTPqJoTCWKFkCPU.jpg
106,Predator,1987-06-12,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,"Science Fiction, Action, Adventure, Thriller",/k3mW4qfJo6SKqe6laRyNGnbB9n5.jpg
529203,The Croods: A New Age,2020-11-25,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.","Animation, Family, Adventure, Fantasy, Comedy",/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg
9358,Final Destination 2,2003-01-31,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.","Horror, Mystery",/dg6Tf98InieJSClSKQJTQevYWmB.jpg
668489,Havoc,2025-04-24,"When a drug heist swerves lethally out of control, a jaded cop fights his way through a corrupt city's criminal underworld to save a politician's son.","Action, Crime, Thriller",/r46leE6PSzLR3pnVzaxx5Q30yUF.jpg
51482,Death Note Relight 1: Visions of a God,2007-08-31,"A recap of Death Note episodes 1–26, with new footage. When rogue shinigami Ryuk leaves his Death Note in the human world, he has no idea how far the one who finds it will take his new-found power. With the Death Note in hand, brilliant high school student Light Yagami vows to rid the world of evil.","TV Movie, Crime, Drama, Fantasy, Thriller, Animation",/qDhbGqjZ7yFwa7FMIzuiQTQMfEQ.jpg
1097150,Deliver Us,2023-08-30,"When a nun in a remote convent claims immaculate conception, the Vatican sends a team of priests to investigate, concerned about an ancient prophecy that a woman will give birth to twin boys: one the Messiah, the other the Antichrist.",Horror,/qOWZJgeEvH9ETqCFqxc6803l00H.jpg
438695,Sing 2,2021-12-01,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.","Animation, Family, Music, Comedy",/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg
10020,Beauty and the Beast,1991-10-22,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.","Romance, Family, Animation, Fantasy",/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg
791042,Levels,2024-11-01,"After witnessing his girlfriend's murder, a man risks everything - including reality itself - to discover the truth.","Action, Science Fiction, Thriller",/y1xm0jMIlx9Oo2a3jWNyLGm43sJ.jpg
214756,Ted 2,2015-06-25,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.","Comedy, Fantasy",/38C91I7Xft0gyY7BITm8i4yvuRb.jpg
128,Princess Mononoke,1997-07-12,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.","Adventure, Fantasy, Animation",/cMYCDADoLKLbB83g4WnJegaZimC.jpg
73723,The Lorax,2012-03-01,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.","Animation, Family",/tePFnZFw5JvjwjQjaKkqDPNMLPU.jpg
1354627,SpongeBob Squarepants: Kreepaway Kamp,2024-10-10,"While at Kamp Koral for a reunion, SpongeBob and the gang are stalked by a mysterious figure lurking in the shadows as campers start disappearing one by one!","TV Movie, Family, Comedy, Horror, Animation",/aUOCmqkbCX94znDJNtSy1402Sie.jpg
91314,Transformers: Age of Extinction,2014-06-25,"As humanity picks up the pieces after the battle of Chicago, a shadowy group reveals itself in an attempt to control the direction of history…while an ancient, powerful new menace sets Earth in its crosshairs. With help from Cade Yeager, Optimus Prime and the Autobots rise to meet their most fearsome challenge yet.","Science Fiction, Action, Adventure",/jyzrfx2WaeY60kYZpPYepSjGz4S.jpg
420809,Maleficent: Mistress of Evil,2019-10-16,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.","Family, Fantasy, Adventure, Action",/vloNTScJ3w7jwNwtNGoG8DbTThv.jpg
763215,Damsel,2024-03-07,A young woman's marriage to a charming prince turns into a fierce fight for survival when she's offered up as a sacrifice to a fire-breathing dragon.,"Fantasy, Action, Adventure",/290Lsuy4GJF3VEVqMbJqHs7xFdv.jpg
458156,John Wick: Chapter 3 - Parabellum,2019-05-15,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.","Action, Thriller, Crime",/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg
49046,All Quiet on the Western Front,2022-10-07,"Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.","War, History, Drama",/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg
85,Raiders of the Lost Ark,1981-06-12,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.","Adventure, Action",/ceG9VzoRAVGwivFU403Wc3AHRys.jpg
50014,The Help,2011-08-09,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",Drama,/3kmfoWWEc9Vtyuaf9v5VipRgdjx.jpg
101299,The Hunger Games: Catching Fire,2013-11-15,"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.","Adventure, Action, Science Fiction",/qdXXEFGuLLfMWa1DGEkWFUo8Zwd.jpg
388,Inside Man,2006-03-17,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.","Crime, Drama, Thriller",/ffMUgkDZICNiyaws1Jkv8qG8uFW.jpg
850920,The Parenting,2025-03-12,"Boyfriends Josh and Rohan plan a weekend getaway to introduce their parents, only to discover that their rental is home to a 400-year-old poltergeist.","Horror, Comedy",/5lMu14IMuHo0hKYCwCIogt7IioX.jpg
577922,Tenet,2020-08-22,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.","Action, Thriller, Science Fiction",/aCIFMriQh8rvhxpN1IWGgvH0Tlg.jpg
467244,The Zone of Interest,2023-12-15,"The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp.","Drama, History, War",/hUu9zyZmDd8VZegKi1iK1Vk0RYS.jpg
335797,Sing,2016-11-23,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,"Animation, Comedy, Family, Music",/zZTlF2eVVUkbdmccd3bNUU9T9sD.jpg
87827,Life of Pi,2012-11-20,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.","Adventure, Drama",/iLgRu4hhSr6V1uManX6ukDriiSc.jpg
24,Kill Bill: Vol. 1,2003-10-10,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.","Action, Crime",/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg
1318917,Chasing the Wind,2025-01-09,A focused city worker and a laid-back surfer - both heirs to the same company - find they have plenty in common when they join forces in the boardroom.,Romance,/pg6sFi0pv8cPelkJGLZqmUxh24F.jpg
920,Cars,2006-06-08,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.","Animation, Adventure, Comedy, Family",/2Touk3m5gzsqr1VsvxypdyHY5ci.jpg
10528,Sherlock Holmes,2009-12-23,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,"Action, Adventure, Crime, Mystery",/fvnu6QHyR0gSV1JI6lMyXCny21a.jpg
365177,Borderlands,2024-08-07,"Returning to her home planet, an infamous bounty hunter forms an unexpected alliance with a team of unlikely heroes. Together, they battle monsters and dangerous bandits to protect a young girl who holds the key to unimaginable power.","Action, Science Fiction, Comedy",/4JGoZu1ZKFpMJTWAP35PCfkMgu8.jpg
81188,Rise of the Guardians,2012-11-21,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.","Animation, Family, Fantasy",/sW4qOa9yF0Ikg7lppncQ0n5UhKX.jpg
9286,Final Destination 3,2006-02-09,"High school senior Wendy's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself — which seeks out those who escaped their fate.","Horror, Mystery",/p7ARuNKUGPGvkBiDtIDvAzYzonX.jpg
935766,Chuck Billy and The Marvelous Guava Tree,2025-01-09,"Chuck Billy has spent his life picking guavas from Jed’s guava tree. But now that Dr. Agripino is going to build a road that will take down the tree, Chuck and his friends are going to do everything they can to stop it.","Family, Adventure, Comedy",/lzkVE5ISBCqlxOVmG4YoI5Fdnx0.jpg
1271,300,2007-03-07,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.","Action, Adventure, War",/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg
666277,Past Lives,2023-06-02,"Nora and Hae Sung, two childhood friends, are reunited in New York for one fateful week as they confront notions of destiny, love, and the choices that make a life.","Drama, Romance",/rzO71VFu7CpJMfF5TQNMj0d1lSV.jpg
61791,Rise of the Planet of the Apes,2011-08-03,"A highly intelligent chimpanzee named Caesar has been living a peaceful suburban life ever since he was born. But when he gets taken to a cruel primate facility, Caesar decides to revolt against those who have harmed him.","Thriller, Action, Drama, Science Fiction",/oqA45qMyyo1TtrnVEBKxqmTPhbN.jpg
630,The Wizard of Oz,1939-08-15,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","Adventure, Fantasy, Family",/pfAZFD7I2hxW9HCChTuAzsdE6UX.jpg
